PIN,Lat,Long
144626,31.2345624,75.1311874
144627,20.593684,78.96288
144628,31.3448187,75.2128996
144629,31.1450277,75.1311874
144630,31.1928459,75.4461256
144631,31.6177782,75.4461256
144632,31.1761838,75.7429636
144633,31.1782051,75.6615384
144701,31.1668306,75.3178952
144702,31.0717809,75.2712393
144703,31.0476082,75.3528779
144801,31.4524489,75.5626039
144802,31.5007016,75.3995089
144803,31.4694618,75.5160235
144804,31.5176207,75.3528779
144805,31.4072932,75.5101999
144806,31.3943203,75.4461256
144817,20.593684,78.96288
144818,20.593684,78.96288
144819,31.5807271,75.4636031
145001,32.3801323,75.7836589
145020,20.593684,78.96288
145021,20.593684,78.96288
145022,32.442254,75.841775
145023,32.3142826,75.5975296
145024,32.3675857,75.626628
145025,32.220061,75.5509602
145026,32.2578631,75.3995089
145027,32.299496,75.3761952
145028,20.593684,78.96288
145029,32.3596824,75.7022567
145101,32.1517242,75.632447
146001,31.4695584,75.911483
146020,20.593684,78.96288
146021,31.5694221,76.0043731
146022,31.5038877,75.8185314
146023,31.5132626,75.95213
146024,31.6438116,75.9695465
146101,31.3903172,76.0043731
146102,31.4751353,76.0623979
146103,31.3763301,75.9289046
146104,31.4075632,75.9579358
146105,31.3730437,76.0507949
146106,31.3292383,75.9840587
146107,31.3168354,75.9985693
146108,31.3228926,75.95213
146109,31.3282122,76.0507949
146110,31.5298199,76.0507949
146111,31.4617492,75.841775
146112,31.399792,75.8882508
146113,31.5943319,75.777846
146114,31.5693474,75.754592
146115,31.5542146,75.7197039
146116,31.6100887,75.7197039
147001,30.2896414,76.3405733
147002,30.3571869,76.4447397
147003,30.3572743,76.4187059
147004,30.3850123,76.3868797
147005,30.3549793,76.3434679
147006,20.593684,78.96288
147007,20.593684,78.96288
147019,20.593684,78.96288
147020,20.593684,78.96288
147021,30.3091013,76.5257007
147101,30.1843476,76.2015572
147102,29.9982173,76.1551866
147103,30.269101,76.4678766
147104,30.5156986,76.3405733
147105,29.9025922,76.1088001
147109,20.593684,78.96288
147110,20.593684,78.96288
147111,30.1732299,76.5257007
147201,30.3603196,76.1551866
147202,30.500844,76.2015572
147203,30.586134,76.1551866
147301,30.6537565,76.2594981
148001,30.2345977,75.8301537
148002,20.593684,78.96288
148015,20.593684,78.96288
148016,20.593684,78.96288
148017,30.347726,75.9347113
148018,30.4230746,76.0043731
148019,30.5882941,75.8650148
148020,30.5403153,75.737149
148021,30.6533337,75.841775
148022,30.4807769,76.01598
148023,30.5157567,75.9230976
148024,30.4152794,75.8301537
148025,30.4449407,75.6906241
148026,30.2548735,76.01598
148027,29.7943223,76.0507949
148028,30.0938248,75.7836589
148029,30.0735434,75.7022567
148030,30.0359842,75.7720328
148031,29.9178222,75.8301537
148032,20.593684,78.96288
148033,29.8372736,75.9230976
148034,30.3324188,75.795284
148035,29.9984083,75.946324
148100,30.5089262,75.4577775
148101,30.4392642,75.5393155
148102,30.4479275,75.3178952
148103,30.4061896,75.4461256
148104,30.5194643,75.5509602
148105,30.2487913,75.5509602
148106,30.2140241,75.6440842
148107,30.2834499,75.4577775
148108,30.310696,75.3995089
148109,30.3970193,75.6149893
151001,30.1738414,74.8974925
151002,30.2486027,74.8624092
151003,30.2645297,74.9501034
151004,30.219957,75.0026972
151005,30.1969101,74.9501034
151101,30.1956303,75.0844757
151102,30.3254607,75.0377502
151103,30.2622415,75.2712393
151104,30.3398315,75.2595731
151105,30.3065483,75.1662121
151106,30.4246033,75.2128996
151107,20.593684,78.96288
151108,30.5065688,75.1428632
151109,20.593684,78.96288
151110,20.593684,78.96288
151111,30.2389036,75.1662121
151201,30.3035384,74.8507131
151202,30.4330505,74.8039205
151203,30.6915141,74.7102958
151204,30.5230003,74.8039205
151205,30.410089,74.9910112
151206,30.466021,75.0844757
151207,30.6689222,74.8974925
151208,30.5395994,74.9442585
151209,30.5974728,74.7688173
151210,20.593684,78.96288
151211,29.9503442,74.6283316
151212,30.7194376,74.5697617
151213,20.593684,78.96288
151301,29.9590825,74.9910112
151302,29.9300692,75.1311874
151401,30.0671203,74.7571147
151501,29.8572185,75.6906241
151502,29.9827566,75.5975296
151503,29.8417614,75.5509602
151504,30.1132488,75.5509602
151505,29.9366599,75.3878525
151506,29.7703545,75.3178952
151507,29.6391919,75.2595731
151508,30.0623273,75.3995089
151509,30.1214948,75.2245693
151510,30.1726376,75.3761952
152001,30.9205165,74.6107628
152002,30.9939928,74.6166192
152003,30.8665626,74.5814773
152004,30.8779071,74.6751731
152005,30.9661889,74.7571147
152018,20.593684,78.96288
152019,20.593684,78.96288
152020,20.593684,78.96288
152021,31.0613765,74.8039205
152022,30.651718,74.3822058
152023,30.8815534,74.4291135
152024,30.634377,74.2414092
152025,30.4612784,74.663464
152026,30.5595078,74.5463282
152027,20.593684,78.96288
152028,20.593684,78.96288
152030,20.593684,78.96288
152031,30.3713271,74.663464
152032,30.3937255,74.4760088
152033,30.5055765,74.2883536
152101,30.2109704,74.6400432
152105,20.593684,78.96288
152106,20.593684,78.96288
152107,30.1687569,74.4760088
152110,20.593684,78.96288
152111,20.593684,78.96288
152112,30.3037834,74.4760088
152113,29.9997527,74.5697617
152114,30.0941616,74.511172
152115,30.0730064,74.4291135
152116,30.0501858,74.2414092
152117,30.1742687,74.310856
152118,20.593684,78.96288
152119,20.593684,78.96288
152120,20.593684,78.96288
152121,30.3027243,74.1005044
152122,30.2469351,74.1710583
152123,30.4120793,74.07701
152124,30.3650687,74.2414092
152126,20.593684,78.96288
152127,20.593684,78.96288
152128,30.1620411,74.0535126
152131,20.593684,78.96288
152132,30.0408173,73.9830029
160001,30.7535003,76.8057776
160002,30.6896247,76.7884713
160003,30.6738734,76.8000091
160004,30.6582706,76.7855866
160005,20.593684,78.96288
160007,20.593684,78.96288
160008,30.7389818,76.7949614
160009,30.7466677,76.7942403
160010,30.7547789,76.7873895
160011,30.7573593,76.7884713
160012,30.7680494,76.782702
160013,20.593684,78.96288
160014,30.7776783,76.7394237
160015,30.7505253,76.7769324
160016,20.593684,78.96288
160017,30.7398339,76.782702
160018,30.7332254,76.787029
160019,30.7303302,76.8000091
160020,30.7213417,76.7812596
160021,20.593684,78.96288
160022,30.7267591,76.7653924
160023,30.7396066,76.766835
160024,20.593684,78.96288
160025,30.7527177,76.7163359
160028,30.7180751,76.8043355
160029,30.7115388,76.7956825
160030,30.7122069,76.7884713
160035,30.7261629,76.7596221
160036,30.7325393,76.7394237
160041,30.7312945,76.7376201
160042,20.593684,78.96288
160043,30.7211843,76.7524087
160045,30.7079285,76.7603618
160046,20.593684,78.96288
160047,30.6998681,76.750966
160053,20.593684,78.96288
160054,30.726779,76.7289523
160055,30.7264274,76.7076768
160057,20.593684,78.96288
160058,20.593684,78.96288
160059,30.7191317,76.720616
160060,20.593684,78.96288
160061,30.703996,76.7260766
160062,30.6836658,76.7307663
160069,30.6893775,76.717779
160070,20.593684,78.96288
160071,30.7038528,76.7076768
160101,30.7182961,76.8201976
160102,30.6844199,76.8201976
160103,30.707137,76.7174871
160104,30.6427858,76.854799
171001,31.1011641,77.1743983
171002,31.0831046,77.1628959
171003,31.1369056,77.1657716
171004,31.0875788,77.1513924
171005,31.122158,77.1312586
171006,31.0953165,77.2002745
171007,31.1601624,77.2290193
171008,31.1066236,77.1168753
171009,31.0405529,77.1600201
171010,31.0658281,77.1312586
171011,31.0988492,77.067959
171012,31.0723282,77.2520101
171013,20.593684,78.96288
171014,20.593684,78.96288
171015,20.593684,78.96288
171016,20.593684,78.96288
171017,20.593684,78.96288
171018,31.2254073,77.2060241
171019,31.2516158,77.355413
171101,20.593684,78.96288
171102,31.2399074,76.9066829
171103,31.178839,77.0794705
171201,31.1085865,77.3898602
171202,31.1018258,77.5504779
171203,31.1987215,77.6192447
171204,31.1672294,77.5275463
171205,31.1129631,77.665066
171206,31.0664644,77.7680952
171207,31.2018372,77.7680952
171208,31.2890898,77.973865
171209,31.0566565,77.3209555
171210,30.901759,77.6994197
171211,30.9043613,77.4931403
171212,31.1988519,77.4053955
171213,31.2262196,77.4400975
171214,31.3109471,77.8481628
171215,31.3344538,77.4529868
171216,31.1283619,77.8252923
171217,30.8330856,77.5734048
171218,31.0069736,77.2749964
171219,31.0409637,77.1082444
171220,31.1559395,77.4128193
171221,31.2815418,78.133638
171222,31.156455,77.3611549
171223,31.2319008,77.6707924
171224,31.3224848,77.7337628
171225,31.2246949,77.5390127
171226,30.9901804,77.4472495
171301,31.2223199,77.1197521
171302,20.593684,78.96288
171303,20.593684,78.96288
171304,31.4087885,77.2012445
172001,31.3991826,77.5963271
172002,31.5240014,77.6077865
172019,20.593684,78.96288
172020,20.593684,78.96288
172021,31.3068995,77.5734048
172022,31.3820966,77.7680952
172023,31.4149339,77.5275463
172024,31.3287677,77.3956004
172025,31.3833772,77.4357739
172026,31.4811415,77.4013403
172027,31.3315393,77.3668965
172028,31.33336,77.55621
172029,31.2933601,77.4357739
172030,31.3378515,77.4874049
172031,31.2798863,77.5275463
172032,31.5026171,77.5046101
172033,31.3676782,77.5046101
172034,31.5338685,77.8252923
172101,31.6070327,77.7680952
172102,31.4888811,77.8252923
172103,31.6738972,77.9967043
172104,31.4939833,77.9967043
172105,31.4661031,78.1792434
172106,31.3108666,78.4524591
172107,31.4829512,78.3614672
172108,31.6750021,78.2476146
172109,31.4380046,78.6114999
172110,31.7979272,78.3614672
172111,31.7696176,78.5433701
172112,31.8881486,78.6114999
172113,32.2218687,78.3387066
172114,32.4151975,78.0195387
172115,31.660795,77.8595963
172116,31.5730326,78.3614672
172117,31.9186342,77.973865
172118,31.5926039,78.0880129
172201,31.4778332,77.7108686
173001,30.5946436,77.3324425
173019,20.593684,78.96288
173020,30.5299837,77.4816693
173021,30.4620018,77.4816693
173022,30.6330057,77.4931403
173023,30.7235225,77.4931403
173024,30.7821812,77.1715228
173025,30.5191347,77.7223162
173026,30.6098431,77.2002745
173027,30.7412552,77.6765184
173028,30.5527866,77.6593394
173029,30.6010157,77.6307018
173030,30.5481844,77.2060241
173031,20.593684,78.96288
173032,20.593684,78.96288
173101,30.8862736,77.3094674
173102,20.593684,78.96288
173103,20.593684,78.96288
173104,30.8049828,77.4013403
173201,30.9424313,76.860565
173202,30.9021478,76.9902276
173203,20.593684,78.96288
173204,30.9293418,76.9527836
173205,30.9702876,76.8028933
173206,31.0016831,76.9988669
173207,31.089459,76.9758274
173208,31.1321361,76.9527836
173209,30.8963236,77.0161436
173210,30.8710389,77.0449327
173211,30.9111094,77.0506896
173212,30.905647,77.1082444
173213,30.943386,77.0909809
173214,30.920407,77.142764
173215,30.9869225,77.1312586
173216,20.593684,78.96288
173217,30.9673939,77.2175223
173218,31.0799942,76.8836261
173219,20.593684,78.96288
173220,30.8640187,76.9758274
173221,31.0261974,77.0737149
173222,31.0427044,77.0420541
173223,30.8826465,77.1600201
173224,20.593684,78.96288
173225,31.0349471,76.8836261
173228,20.593684,78.96288
173229,30.818098,77.0794705
173230,31.2194893,76.9815877
173232,20.593684,78.96288
173233,30.9697136,76.9066829
173234,30.9935469,77.0852258
173235,31.1721203,76.958545
173236,20.593684,78.96288
174001,31.3355166,76.745195
174002,31.3335782,76.514138
174003,31.4277512,76.7682775
174004,31.3878593,76.7625073
174005,31.2929932,76.7682775
174009,20.593684,78.96288
174010,20.593684,78.96288
174011,31.2407984,76.6990172
174012,31.3938798,76.8201976
174013,31.3637863,76.854799
174014,20.593684,78.96288
174015,31.2385243,76.6239423
174016,20.593684,78.96288
174017,31.3009206,76.6297189
174019,20.593684,78.96288
174020,20.593684,78.96288
174021,31.4702174,76.745195
174022,20.593684,78.96288
174023,31.5053528,76.6528225
174024,31.3830217,76.7163359
174025,20.593684,78.96288
174026,31.4940141,76.7047904
174027,31.3286418,76.4678766
174028,31.5774881,76.6990172
174029,31.4156193,76.6528225
174030,31.4233394,76.514138
174031,31.3632858,76.6354952
174032,31.2528441,76.8144298
174033,31.3025907,76.860565
174034,31.3731607,76.675922
174035,31.3832917,76.6123884
174036,31.4094152,76.8346161
174101,31.0459605,76.6643728
174102,31.1006244,76.7567368
174103,30.8973367,76.860565
174201,31.418395,76.4678766
174301,31.3535764,76.2826675
174302,31.5476889,76.2131474
174303,31.4880812,76.2826675
174304,31.5360805,76.4939006
174305,31.5080798,76.4678766
174306,31.4482874,76.3289941
174307,31.6076004,76.3521514
174308,31.5404502,76.4042404
174309,31.4956021,76.5083562
174310,31.2935856,76.5603828
174311,31.57651,76.5314817
174312,31.5553896,76.4389549
174313,20.593684,78.96288
174314,31.6048566,76.1986595
174315,31.3959623,76.3116235
174316,31.572496,76.1841701
174317,31.4860507,76.1870681
174318,20.593684,78.96288
174319,20.593684,78.96288
174320,31.6671799,76.2826675
174321,31.5404229,76.3521514
174401,20.593684,78.96288
174402,20.593684,78.96288
174403,20.593684,78.96288
174404,20.593684,78.96288
174405,31.597937,76.458097
174501,20.593684,78.96288
174502,20.593684,78.96288
174503,31.3708836,76.1841701
174504,20.593684,78.96288
174505,31.6312678,76.5199195
174506,20.593684,78.96288
174507,20.593684,78.96288
175001,31.6962683,76.9239727
175002,31.733457,76.958545
175003,31.7760517,76.8836261
175004,31.7179197,77.0794705
175005,31.7903985,77.0219019
175006,31.6063746,76.9758274
175007,31.5661429,76.750966
175008,31.5906162,76.8778612
175009,31.3061083,77.1139984
175010,31.3282248,77.1657716
175011,31.3774338,77.2635038
175012,31.8875395,76.9873477
175013,32.0120682,76.8951551
175014,31.8731251,76.8490328
175015,32.0023796,76.8028933
175016,31.91809,76.745195
175017,31.3972404,76.9066829
175018,31.4746338,76.8951551
175019,31.5381363,76.9124465
175020,20.593684,78.96288
175021,31.6290354,76.9239727
175022,20.593684,78.96288
175023,31.612023,76.8144298
175024,31.6719773,76.745195
175025,31.7590987,76.7221082
175026,31.7741365,76.6528225
175027,31.5367012,76.9527836
175028,31.5461868,77.0449327
175029,31.6158527,77.067959
175030,31.4488048,76.8086617
175031,31.4788442,77.0449327
175032,32.0050054,76.7221082
175033,31.5647727,76.7913558
175034,31.5199202,76.7913558
175035,31.6275945,77.1830243
175036,31.5695946,76.8374995
175037,31.7280704,76.6932438
175038,31.3943245,76.9873477
175039,31.5346558,77.0967357
175040,31.7887729,76.7913558
175041,20.593684,78.96288
175042,31.7069048,76.7047904
175045,20.593684,78.96288
175046,31.4084456,77.1255055
175047,31.5122759,77.2635038
175048,31.5378255,77.1830243
175049,31.7016445,76.8144298
175050,31.8213255,76.675922
175051,31.8635183,76.7047904
175052,31.7088733,76.8836261
175101,31.961527,77.1082444
175102,31.9494128,77.0449327
175103,32.3431783,77.1830243
175104,32.2780587,77.3094674
175105,32.0346941,77.3324425
175106,31.6570173,77.2520101
175120,20.593684,78.96288
175121,31.7768279,77.2175223
175122,31.726617,77.2749964
175123,31.694648,77.5160788
175124,31.6636138,76.9873477
175125,31.911185,77.2175223
175126,31.8846818,77.067959
175127,20.593684,78.96288
175128,32.0312176,77.0794705
175129,32.0835001,77.0449327
175130,32.0900763,77.2175223
175131,32.3038146,77.1255055
175132,32.7478902,77.3324425
175133,32.6406476,76.9412601
175134,31.9726933,77.6077865
175135,20.593684,78.96288
175136,32.1841067,77.2635038
175137,20.593684,78.96288
175138,31.9959683,77.1715228
175139,32.7689575,76.8951551
175140,32.5394906,77.4701972
175141,31.8703245,77.3668965
175142,32.8675096,76.7798172
175143,32.1652178,77.0794705
176001,32.113695,76.2826675
176002,20.593684,78.96288
176019,20.593684,78.96288
176020,20.593684,78.96288
176021,32.1963807,75.9753516
176022,32.1391156,75.911483
176023,32.1076636,76.0275859
176024,20.593684,78.96288
176025,32.0402465,75.9230976
176026,32.0786252,76.1667807
176027,32.0263311,76.097201
176028,31.9645986,76.1435915
176029,31.9773848,76.2594981
176030,31.9256116,76.3984537
176031,31.8957235,76.3289941
176032,31.8337586,76.3753046
176033,32.0005123,76.1406925
176035,20.593684,78.96288
176036,31.8063766,76.3289941
176037,32.0270748,76.3058328
176038,32.0691239,76.2826675
176039,31.4407098,76.5719414
176040,31.5403798,76.5603828
176041,31.6125799,76.5546031
176042,31.5814417,76.5777203
176043,31.5856967,76.6441591
176044,31.6024522,76.6701475
176045,31.6224111,76.647047
176046,20.593684,78.96288
176047,32.120164,76.3926668
176048,31.6173145,76.7047904
176049,31.5452962,76.606611
176050,20.593684,78.96288
176051,32.2058509,75.911483
176052,32.1659901,76.4042404
176053,32.1658707,76.3521514
176054,31.9626869,76.3289941
176055,31.9702552,76.3984537
176056,32.0792629,76.3753046
176057,32.2377381,76.3984537
176058,32.1958792,76.5257007
176059,32.137601,76.4505243
176060,32.0892483,76.4158129
176061,32.1191198,76.5372625
176062,32.0931135,76.5546031
176063,32.0373447,76.606611
176064,32.0707203,76.4505243
176065,32.0483812,76.4244916
176066,32.0919761,75.8882508
176070,20.593684,78.96288
176071,31.9790425,76.6354952
176072,20.593684,78.96288
176073,31.9070884,76.4852265
176074,20.593684,78.96288
176075,31.8611617,76.4736602
176076,31.992702,76.606611
176077,32.0459135,76.7394237
176080,20.593684,78.96288
176081,32.0819694,76.606611
176082,31.8648989,76.5083562
176083,32.04227,76.4967919
176084,31.9690702,76.4389549
176085,32.0620756,76.4736602
176086,32.0346661,76.3753046
176087,32.0224533,76.5199195
176088,31.9306342,76.6528225
176089,31.8958596,76.6672602
176090,31.8846496,76.6932438
176091,31.8797405,76.647047
176092,31.9666531,76.5199195
176093,31.9517504,76.4852265
176094,31.9430903,76.5603828
176095,31.9195017,76.6008334
176096,31.9033809,76.5546031
176097,31.8996559,76.5199195
176098,32.1904776,76.0217831
176101,32.0025454,76.4389549
176102,32.0584111,76.5430429
176103,32.0497422,76.5661622
176105,20.593684,78.96288
176106,20.593684,78.96288
176107,31.924421,76.4389549
176108,31.8146055,76.482335
176109,31.8785463,76.583499
176110,31.8040536,76.514138
176111,31.7866504,76.5603828
176114,20.593684,78.96288
176115,31.8611211,76.4215988
176120,20.593684,78.96288
176121,20.593684,78.96288
176122,20.593684,78.96288
